Chiptime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	magx	magy	magz 
 2024-12-17 4:57:9.291	0.1572	-0.9751	-0.0884	8.3008	-24.231	-4.6997	-90.593	-12.382	168.596	28.09	1501	1179	56988
 2024-12-17 4:57:9.301	0.1904	-0.9668	-0.0254	-9.8877	-3.2959	12.3291	-90.78	-12.173	168.657	28.09	1487	1206	56968
 2024-12-17 4:57:9.316	0.1743	-0.9824	-0.0645	-18.1274	12.6343	20.2637	-90.928	-11.992	168.613	28.07	1471	1248	56965
 2024-12-17 4:57:9.326	0.1743	-0.9824	-0.0645	-18.1274	12.6343	20.2637	-91.099	-11.777	168.486	28.07	1470	1283	56962
 2024-12-17 4:57:9.336	0.1162	-0.9844	-0.0786	-17.7002	-12.0239	30.0903	-91.291	-11.514	168.486	28.1	1474	1323	56957
 2024-12-17 4:57:9.346	0.1162	-0.9844	-0.0786	-17.7002	-12.0239	30.0903	-91.505	-11.201	168.607	28.1	1483	1371	56963
 2024-12-17 4:57:9.356	0.1421	-0.9849	-0.0576	-39.1846	-6.2866	50.7812	-91.818	-10.783	168.695	28.1	1499	1429	56975
 2024-12-17 4:57:9.366	0.1421	-0.9849	-0.0576	-39.1846	-6.2866	50.7812	-92.225	-10.261	168.745	28.1	1521	1494	56996
 2024-12-17 4:57:9.376	0.1577	-1.0059	-0.0669	-32.2266	5.9814	60.9741	-92.587	-9.701	168.723	28.1	1552	1563	57019
 2024-12-17 4:57:9.391	0.1577	-1.0059	-0.0669	-32.2266	5.9814	60.9741	-93.06	-8.789	168.585	28.09	1617	1666	57058
 2024-12-17 4:57:9.401	0.1455	-1.0913	-0.0942	-42.9077	6.897	72.5708	-93.472	-8.069	168.475	28.09	1676	1742	57099
 2024-12-17 4:57:9.411	0.1455	-1.0913	-0.0942	-42.9077	6.897	72.5708	-93.889	-7.361	168.354	28.12	1739	1819	57147
 2024-12-17 4:57:9.421	0.2021	-1.1177	-0.0835	-54.7485	-8.9722	70.6177	-94.438	-6.658	168.387	28.12	1804	1898	57192
 2024-12-17 4:57:9.431	0.2021	-1.1177	-0.0835	-54.7485	-8.9722	70.6177	-94.988	-5.966	168.404	28.09	1870	1974	57234
 2024-12-17 4:57:9.446	0.2695	-1.0601	-0.0352	-53.2227	-16.9067	57.312	-95.784	-5.125	168.558	28.09	1941	2048	57283
 2024-12-17 4:57:9.456	0.3057	-1.0454	-0.0059	-38.6353	-4.4556	36.2549	-96.235	-4.68	168.591	28.1	2043	2147	57365
 2024-12-17 4:57:9.466	0.3057	-1.0454	-0.0059	-38.6353	-4.4556	36.2549	-96.603	-4.351	168.569	28.1	2401	2442	57655
 2024-12-17 4:57:9.476	0.311	-1.0688	-0.0107	-20.2637	7.3853	13.9771	-96.872	-4.147	168.497	28.05	2169	2245	57471
 2024-12-17 4:57:9.486	0.311	-1.0688	-0.0107	-20.2637	7.3853	13.9771	-97.048	-4.065	168.376	28.05	2225	2273	57528
 2024-12-17 4:57:9.496	0.3057	-1.1216	-0.0264	-3.6621	7.9346	-4.8218	-97.136	-4.081	168.261	28.12	2281	2291	57581
 2024-12-17 4:57:9.506	0.3057	-1.1216	-0.0264	-3.6621	7.9346	-4.8218	-97.147	-4.246	168.091	28.12	2335	2298	57629
 2024-12-17 4:57:9.521	0.312	-1.1138	-0.0269	11.6577	4.5776	-23.2544	-97.004	-4.537	168.036	28.09	2386	2297	57679
 2024-12-17 4:57:9.531	0.312	-1.1138	-0.0269	11.6577	4.5776	-23.2544	-96.861	-4.823	167.975	28.1	2457	2268	57737
 2024-12-17 4:57:9.541	0.3223	-1.041	-0.0269	28.9307	9.7046	-42.0532	-96.542	-5.306	167.882	28.1	2500	2238	57771
 2024-12-17 4:57:9.551	0.3223	-1.041	-0.0269	28.9307	9.7046	-42.0532	-96.229	-5.79	167.789	28.1	2540	2198	57817
 2024-12-17 4:57:9.561	0.3125	-0.9824	-0.0425	44.9829	16.9067	-58.3496	-95.746	-6.432	167.629	28.1	2580	2146	57864
 2024-12-17 4:57:9.571	0.3125	-0.9824	-0.0425	44.9829	16.9067	-58.3496	-95.268	-7.081	167.47	28.1	2633	2084	57902
 2024-12-17 4:57:9.581	0.2715	-1.0127	-0.0654	58.1055	30.9448	-69.0918	-94.642	-7.839	167.168	28.1	2701	2020	57935
 2024-12-17 4:57:9.596	0.2197	-1.0308	-0.1089	56.5186	43.2129	-74.585	-93.702	-8.992	166.641	28.12	2774	1958	57973
 2024-12-17 4:57:9.606	0.2197	-1.0308	-0.1089	56.5186	43.2129	-74.585	-93.071	-9.794	166.196	28.12	2909	1877	58053
 2024-12-17 4:57:9.616	0.1807	-1.0552	-0.1426	47.4854	31.4331	-76.6602	-92.499	-10.585	165.8	28.09	3014	1838	58117
 2024-12-17 4:57:9.626	0.1807	-1.0552	-0.1426	47.4854	31.4331	-76.6602	-91.978	-11.382	165.454	28.09	3123	1818	58190
 2024-12-17 4:57:9.636	0.1851	-1.0376	-0.1323	32.2266	15.686	-73.3032	-91.549	-12.145	165.179	28.09	3239	1823	58264
 2024-12-17 4:57:9.646	0.1851	-1.0376	-0.1323	32.2266	15.686	-73.3032	-91.214	-12.881	164.976	28.09	3360	1856	58345
 2024-12-17 4:57:9.656	0.2378	-0.9941	-0.104	19.2871	17.2729	-65.8569	-90.945	-13.574	164.756	28.09	3480	1913	58442
 2024-12-17 4:57:9.666	0.2378	-0.9941	-0.104	19.2871	17.2729	-65.8569	-90.731	-14.227	164.515	28.09	3593	2000	58550
 2024-12-17 4:57:9.681	0.2744	-0.9365	-0.1055	10.437	16.4185	-74.3408	-90.505	-15.276	164.152	28.13	3699	2128	58679
 2024-12-17 4:57:9.691	0.2744	-0.9365	-0.1055	10.437	16.4185	-74.3408	-90.385	-16.007	163.9	28.09	3829	2398	58906
 2024-12-17 4:57:9.701	0.2686	-0.9092	-0.105	-0.7324	0.6104	-91.9189	-90.417	-16.902	163.806	28.09	3885	2613	59065
 2024-12-17 4:57:9.711	0.2686	-0.9092	-0.105	-0.7324	0.6104	-91.9189	-90.45	-17.798	163.713	28.12	3910	2860	59233
 2024-12-17 4:57:9.721	0.2241	-0.9346	-0.0781	-11.5967	-4.3335	-101.1353	-90.61	-18.776	163.658	28.12	3890	3138	59413
 2024-12-17 4:57:9.736	0.1675	-0.9033	-0.147	-26.4282	-3.54	-101.4404	-90.917	-20.237	163.581	28.1	3818	3427	59607
 2024-12-17 4:57:9.746	0.1675	-0.9033	-0.147	-26.4282	-3.54	-101.4404	-91.219	-21.198	163.526	28.1	3638	3840	59887
 2024-12-17 4:57:9.756	-0.6885	-1.2422	0.3271	82.4585	-215.5151	-60.9131	-91.401	-21.923	164.608	28.12	3456	4085	59995
 2024-12-17 4:57:9.766	-2.7788	-4.9736	1.333	82.4585	-215.5151	-60.9131	-91.434	-22.357	166.827	28.12	3255	4299	60058
 2024-12-17 4:57:9.776	0.8882	-0.979	0.5625	-73.7915	-129.9438	-45.9595	-92.038	-22.659	168.618	28.1	3047	4503	60130
 2024-12-17 4:57:9.786	0.8882	-0.979	0.5625	-73.7915	-129.9438	-45.9595	-93.241	-22.901	169.926	28.1	2826	4698	60176
 2024-12-17 4:57:9.796	0.4155	-0.9487	-0.1465	66.4673	-42.9077	-81.2378	-93.56	-23.34	170.766	28.12	2603	4871	60191
 2024-12-17 4:57:9.806	0.4155	-0.9487	-0.1465	66.4673	-42.9077	-81.2378	-93.01	-23.989	171.151	28.12	2345	5033	60177
 2024-12-17 4:57:9.821	0.5649	-0.9229	0.1406	31.7383	-62.0728	-120.9717	-92.653	-25.367	171.969	28.1	2045	5188	60152
 2024-12-17 4:57:9.831	0.5649	-0.9229	0.1406	31.7383	-62.0728	-120.9717	-92.587	-26.422	172.595	28.09	65494	6027	59927
 2024-12-17 4:57:9.841	0.6318	-0.9023	-0.0044	30.5176	-39.6729	-152.771	-92.439	-27.812	173.002	28.09	1143	5537	60052
 2024-12-17 4:57:9.851	0.6318	-0.9023	-0.0044	30.5176	-39.6729	-152.771	-92.313	-29.207	173.419	28.09	715	5647	59996
 2024-12-17 4:57:9.861	0.6543	-0.8804	-0.0449	43.5791	0.4272	-177.8564	-91.851	-30.877	173.397	28.09	242	5732	59936
 2024-12-17 4:57:9.871	0.6543	-0.8804	-0.0449	43.5791	0.4272	-177.8564	-91.39	-32.542	173.381	28.13	65260	5784	59861
 2024-12-17 4:57:9.881	0.6597	-0.8071	-0.0718	36.2549	-29.4189	-200.4395	-91.214	-34.426	173.743	28.13	64691	5797	59785
 2024-12-17 4:57:9.896	0.7349	-0.7539	-0.0337	26.3672	-51.3306	-225.9521	-91.115	-37.381	174.468	28.12	64113	5774	59722
 2024-12-17 4:57:9.906	0.7349	-0.7539	-0.0337	26.3672	-51.3306	-225.9521	-91.269	-39.518	175.188	28.12	63176	5631	59627
 2024-12-17 4:57:9.916	0.7998	-0.7246	-0.0073	33.3252	7.2632	-247.2534	-91.187	-41.77	175.578	28.09	62538	5470	59561
 2024-12-17 4:57:9.926	0.7998	-0.7246	-0.0073	33.3252	7.2632	-247.2534	-90.813	-44.132	175.594	28.09	61893	5254	59495
 2024-12-17 4:57:9.936	0.8779	-0.7373	-0.1191	30.3955	26.4893	-259.7046	-90.352	-46.555	175.485	28.12	61241	4966	59441
 2024-12-17 4:57:9.946	0.8779	-0.7373	-0.1191	30.3955	26.4893	-259.7046	-89.78	-49.037	175.215	28.12	60598	4608	59415
 2024-12-17 4:57:9.961	0.7715	-0.687	-0.25	-18.6768	-83.1909	-244.5679	-90.758	-52.603	176.594	28.09	59975	4204	59427
 2024-12-17 4:57:9.966	0.7715	-0.687	-0.25	-18.6768	-83.1909	-244.5679	-91.467	-53.762	177.429	28.09	59382	3756	59494
 2024-12-17 4:57:9.981	0.7144	-0.5005	-0.1768	-50.354	-104.9805	-232.8491	-94.537	-57.047	-179.33	28.09	58813	3246	59606
 2024-12-17 4:57:9.991	0.7144	-0.5005	-0.1768	-50.354	-104.9805	-232.8491	-97.158	-59.128	-176.66	28.09	58055	2465	59794
 2024-12-17 4:57:10.1	0.7544	-0.438	-0.2119	-46.3867	-34.668	-204.1016	-98.767	-60.974	-175.139	28.09	57611	1937	59931
 2024-12-17 4:57:10.11	0.7544	-0.438	-0.2119	-46.3867	-34.668	-204.1016	-100.58	-62.798	-173.397	28.09	57214	1410	60085
 2024-12-17 4:57:10.21	0.7852	-0.3481	-0.1846	-46.2036	-56.7017	-165.5273	-102.887	-64.177	-171.112	28.09	56866	899	60254
 2024-12-17 4:57:10.31	0.8096	-0.2466	-0.1738	-71.2891	-96.8018	-137.6953	-107.265	-65.978	-166.855	28.1	56561	411	60432
 2024-12-17 4:57:10.46	0.8096	-0.2466	-0.1738	-71.2891	-96.8018	-137.6953	-111.121	-66.841	-163.191	28.1	56293	65479	60627
 2024-12-17 4:57:10.56	0.8345	-0.2603	-0.2153	-83.7402	-59.2651	-117.1265	-114.774	-67.599	-159.829	28.09	55964	64823	60911
 2024-12-17 4:57:10.66	0.8345	-0.2603	-0.2153	-83.7402	-59.2651	-117.1265	-118.174	-68.275	-156.819	28.09	55787	64412	61090
 2024-12-17 4:57:10.231	0.9365	-0.043	-0.0933	-10.8032	43.8843	-47.6074	-161.241	-76.19	-115.648	28.12	54989	59724	62370
 2024-12-17 4:57:10.241	0.9321	0.0068	-0.1128	8.2397	43.8232	-25.3906	-161.4	-76.674	-115.214	28.12	54990	59598	62335
 2024-12-17 4:57:10.251	0.9321	0.0068	-0.1128	8.2397	43.8232	-25.3906	-161.598	-77.157	-114.758	28.13	54996	59494	62286
 2024-12-17 4:57:10.261	0.9404	-0.0498	-0.1309	5.249	50.9644	-4.8218	-160.488	-77.888	-115.582	28.13	55008	59415	62228
 2024-12-17 4:57:10.271	0.9404	-0.0498	-0.1309	5.249	50.9644	-4.8218	-160.098	-78.135	-115.889	28.1	55026	59362	62147
 2024-12-17 4:57:10.286	0.9976	-0.062	-0.2109	26.2451	67.8711	17.395	-156.495	-78.97	-119.009	28.1	55049	59321	62000
 2024-12-17 4:57:10.296	1.0454	-0.0269	-0.2598	42.5415	59.9365	28.5034	-153.583	-79.437	-121.564	28.09	55064	59314	61896
 2024-12-17 4:57:10.306	1.0454	-0.0269	-0.2598	42.5415	59.9365	28.5034	-150.222	-79.816	-124.53	28.09	55086	59311	61805
 2024-12-17 4:57:10.316	1.0234	0.0415	-0.2441	29.6631	14.9536	20.6299	-147.618	-79.991	-126.821	28.1	55110	59313	61736
 2024-12-17 4:57:10.326	1.0234	0.0415	-0.2441	29.6631	14.9536	20.6299	-145.937	-79.991	-128.265	28.1	55130	59321	61690
 2024-12-17 4:57:10.336	0.9736	0.0063	-0.1523	0.2441	-5.6763	12.9395	-144.8	-79.854	-129.386	28.12	55149	59332	61648
 2024-12-17 4:57:10.351	0.9736	0.0063	-0.1523	0.2441	-5.6763	12.9395	-144.498	-79.722	-129.776	28.12	55172	59340	61613
 2024-12-17 4:57:10.361	0.9697	0.0293	-0.1147	-2.6855	-1.5259	5.5542	-144.443	-79.673	-129.963	28.12	55207	59351	61575
 2024-12-17 4:57:10.371	0.9697	0.0293	-0.1147	-2.6855	-1.5259	5.5542	-144.399	-79.623	-130.155	28.12	55222	59352	61570
 2024-12-17 4:57:10.381	1.0225	0.0239	-0.1318	-10.6201	-17.4561	-11.0474	-145.668	-79.547	-129.089	28.12	55232	59343	61571
 2024-12-17 4:57:10.391	1.0225	0.0239	-0.1318	-10.6201	-17.4561	-11.0474	-146.92	-79.464	-128.051	28.09	55240	59324	61578
 2024-12-17 4:57:10.401	1.0308	-0.0107	-0.106	-14.9536	-16.6016	-25.1465	-148.81	-79.464	-126.403	28.09	55246	59293	61584
 2024-12-17 4:57:10.411	0.9863	-0.0137	-0.0786	-13.3667	17.1509	-26.5503	-151.205	-79.601	-124.349	28.09	55254	59255	61588
 2024-12-17 4:57:10.426	0.9863	-0.0137	-0.0786	-13.3667	17.1509	-26.5503	-152.281	-79.887	-123.492	28.09	55272	59205	61591
 2024-12-17 4:57:10.436	0.9849	-0.0156	-0.1167	-5.188	14.8926	-26.9165	-153.397	-80.162	-122.531	28.09	55283	59173	61582
 2024-12-17 4:57:10.446	0.9849	-0.0156	-0.1167	-5.188	14.8926	-26.9165	-154.567	-80.425	-121.476	28.09	55296	59136	61565
 2024-12-17 4:57:10.456	0.9995	-0.0151	-0.1768	9.2773	5.5542	-21.6675	-155.693	-80.629	-120.383	28.13	55310	59095	61550
 2024-12-17 4:57:10.466	0.9995	-0.0151	-0.1768	9.2773	5.5542	-21.6675	-156.753	-80.771	-119.273	28.13	55319	59052	61543
 2024-12-17 4:57:10.476	0.9819	0.0142	-0.1587	9.4604	-8.4839	-16.4795	-158.423	-80.832	-117.526	28.12	55326	59007	61543
 2024-12-17 4:57:10.491	0.9819	0.0142	-0.1587	9.4604	-8.4839	-16.4795	-159.554	-80.815	-116.345	28.12	55341	58942	61544
 2024-12-17 4:57:10.501	0.9668	0.0459	-0.1592	8.9111	-6.7749	-11.5967	-160.367	-80.793	-115.499	28.12	55350	58902	61543
 2024-12-17 4:57:10.511	0.9668	0.0459	-0.1592	8.9111	-6.7749	-11.5967	-161.191	-80.771	-114.653	28.1	55356	58869	61549
 2024-12-17 4:57:10.521	0.938	0.0454	-0.0908	0.6714	-13.0615	-4.2725	-161.79	-80.667	-114.126	28.1	55359	58842	61559
 2024-12-17 4:57:10.531	0.938	0.0454	-0.0908	0.6714	-13.0615	-4.2725	-162.378	-80.563	-113.615	28.12	55356	58819	61566
 2024-12-17 4:57:10.546	0.9551	0.0366	-0.1284	0.6714	-4.1504	1.0986	-162.559	-80.513	-113.577	28.12	55354	58802	61577
 2024-12-17 4:57:10.556	1.0156	0.0298	-0.1724	-1.1597	1.5869	2.7466	-162.592	-80.508	-113.659	28.1	55357	58787	61584
 2024-12-17 4:57:10.566	1.0156	0.0298	-0.1724	-1.1597	1.5869	2.7466	-162.543	-80.519	-113.835	28.1	55403	58728	61629
 2024-12-17 4:57:10.576	1.0542	0.0249	-0.166	0.0	-3.8452	-0.6714	-162.642	-80.513	-113.862	28.1	55370	58762	61613
 2024-12-17 4:57:10.586	1.0542	0.0249	-0.166	0.0	-3.8452	-0.6714	-162.878	-80.486	-113.741	28.1	55371	58755	61629
 2024-12-17 4:57:10.596	1.0122	0.0361	-0.1445	3.0518	-14.5874	-3.8452	-163.284	-80.409	-113.439	28.09	55372	58749	61643
 2024-12-17 4:57:10.606	1.0122	0.0361	-0.1445	3.0518	-14.5874	-3.8452	-163.845	-80.288	-112.961	28.09	55376	58744	61660
 2024-12-17 4:57:10.616	0.9629	0.0405	-0.1201	-1.6479	-4.0894	-3.6621	-164.537	-80.211	-112.456	28.12	55383	58741	61679
 2024-12-17 4:57:10.631	0.9629	0.0405	-0.1201	-1.6479	-4.0894	-3.6621	-164.954	-80.189	-112.181	28.12	55387	58734	61697
 2024-12-17 4:57:10.641	0.9531	0.0532	-0.1455	-4.8828	-0.5493	-4.3335	-165.388	-80.206	-111.923	28.13	55395	58727	61709
 2024-12-17 4:57:10.651	0.9531	0.0532	-0.1455	-4.8828	-0.5493	-4.3335	-165.828	-80.217	-111.665	28.1	55398	58719	61717
 2024-12-17 4:57:10.661	1.0059	0.0479	-0.1592	-8.5449	-6.7139	-5.4321	-166.454	-80.173	-111.259	28.1	55399	58705	61733
 2024-12-17 4:57:10.671	1.0059	0.0479	-0.1592	-8.5449	-6.7139	-5.4321	-167.075	-80.129	-110.858	28.12	55399	58689	61755
 2024-12-17 4:57:10.681	1.0181	0.0361	-0.1577	-10.2539	-13.3057	-6.8359	-167.866	-80.024	-110.297	28.12	55403	58674	61775
 2024-12-17 4:57:10.691	0.9951	0.0298	-0.165	-9.2773	3.418	-4.6387	-168.854	-79.942	-109.649	28.07	55410	58663	61787
 2024-12-17 4:57:10.706	0.9951	0.0298	-0.165	-9.2773	3.418	-4.6387	-169.299	-79.991	-109.424	28.07	55409	58612	61855
 2024-12-17 4:57:10.716	1.0063	0.0508	-0.1895	-1.6479	-1.3428	-2.3193	-169.662	-80.013	-109.232	28.12	55407	58643	61806
 2024-12-17 4:57:10.881	0.9966	0.0547	-0.1685	2.5024	1.2207	0.2441	-173.161	-80.513	-107.798	28.1	55463	58524	61752
 2024-12-17 4:57:10.891	0.9966	0.0547	-0.1685	2.5024	1.2207	0.2441	-173.249	-80.53	-107.803	28.09	55452	58560	61762
 2024-12-17 4:57:10.901	1.0098	0.0444	-0.1548	3.6011	-8.0566	-1.0376	-173.463	-80.453	-107.672	28.09	55450	58558	61761
 2024-12-17 4:57:10.911	1.0098	0.0444	-0.1548	3.6011	-8.0566	-1.0376	-173.672	-80.376	-107.54	28.1	55446	58555	61768
 2024-12-17 4:57:10.921	0.9712	0.0469	-0.126	-2.0142	9.3994	0.3662	-173.743	-80.469	-107.611	28.1	55441	58553	61769
 2024-12-17 4:57:10.931	0.9941	0.0444	-0.1743	1.0986	8.1787	2.1362	-173.787	-80.607	-107.765	28.12	55434	58557	61755
 2024-12-17 4:57:10.946	0.9941	0.0444	-0.1743	1.0986	8.1787	2.1362	-173.727	-80.684	-107.93	28.12	55431	58561	61732
 2024-12-17 4:57:10.956	0.9941	0.0444	-0.1743	2.1973	-2.5635	0.9155	-173.732	-80.711	-108.023	28.09	55435	58562	61727
 2024-12-17 4:57:10.966	1.0122	0.0596	-0.186	2.1973	-2.5635	0.9155	-173.809	-80.684	-108.045	28.09	55437	58561	61725
 2024-12-17 4:57:10.976	1.0229	0.0566	-0.1787	6.1035	-13.1226	-0.7935	-173.947	-80.607	-107.974	28.12	55438	58562	61732
 2024-12-17 4:57:10.986	1.0229	0.0566	-0.1787	6.1035	-13.1226	-0.7935	-174.155	-80.475	-107.825	28.12	55439	58562	61745
 2024-12-17 4:57:11.1	0.9834	0.0425	-0.1304	-0.7935	-0.7324	0.6104	-174.408	-80.343	-107.693	28.12	55438	58560	61746
 2024-12-17 4:57:11.11	0.9834	0.0425	-0.1304	-0.7935	-0.7324	0.6104	-174.518	-80.332	-107.71	28.12	55456	58575	61723
 2024-12-17 4:57:11.21	0.9971	0.0518	-0.1602	0.6714	14.5264	2.1362	-174.529	-80.403	-107.82	28.1	55444	58564	61733
 2024-12-17 4:57:11.186	0.9976	0.0581	-0.1543	-0.2441	1.5869	-0.061	-177.418	-80.826	-106.864	28.1	55461	58538	61718
 2024-12-17 4:57:11.196	0.9976	0.0581	-0.1543	-0.2441	1.5869	-0.061	-177.55	-80.843	-106.842	28.09	55456	58538	61714
 2024-12-17 4:57:11.206	1.0137	0.0498	-0.1577	2.5635	-4.6997	-0.4883	-177.764	-80.777	-106.754	28.09	55455	58536	61717
 2024-12-17 4:57:11.221	1.0059	0.04	-0.1353	3.2349	-6.5308	0.6714	-177.863	-80.722	-106.727	28.1	55460	58537	61724
 2024-12-17 4:57:11.231	1.0059	0.04	-0.1353	3.2349	-6.5308	0.6714	-177.924	-80.656	-106.743	28.1	55461	58537	61729
 2024-12-17 4:57:11.241	0.9985	0.0464	-0.1567	6.0425	3.6621	3.1128	-177.885	-80.645	-106.842	28.12	55457	58540	61732
 2024-12-17 4:57:11.251	0.9985	0.0464	-0.1567	6.0425	3.6621	3.1128	-177.748	-80.678	-107.029	28.12	55455	58545	61728
 2024-12-17 4:57:11.261	0.9849	0.0581	-0.167	6.4087	0.1831	3.1738	-177.605	-80.7	-107.21	28.1	55454	58551	61716
 2024-12-17 4:57:11.271	0.9849	0.0581	-0.167	6.4087	0.1831	3.1738	-177.473	-80.7	-107.397	28.1	55452	58557	61709
 2024-12-17 4:57:11.281	1.0034	0.0503	-0.1709	3.0518	-5.6763	1.0376	-177.446	-80.645	-107.518	28.12	55449	58563	61711
 2024-12-17 4:57:11.296	1.0034	0.0503	-0.1709	3.0518	-5.6763	1.0376	-177.49	-80.59	-107.551	28.1	55441	58564	61713
 2024-12-17 4:57:11.306	1.0029	0.0474	-0.1455	-0.4883	4.5166	0.3662	-177.583	-80.634	-107.573	28.1	55435	58565	61720
 2024-12-17 4:57:11.316	1.0029	0.0474	-0.1455	-0.4883	4.5166	0.3662	-177.676	-80.678	-107.589	28.09	55433	58569	61722
 2024-12-17 4:57:11.326	1.0049	0.0498	-0.167	-0.8545	5.9204	-1.4038	-177.874	-80.739	-107.501	28.09	55435	58574	61727
 2024-12-17 4:57:11.336	1.0049	0.0498	-0.167	-0.8545	5.9204	-1.4038	-178.077	-80.799	-107.408	28.12	55441	58576	61728
 2024-12-17 4:57:11.346	1.0054	0.0537	-0.1699	0.0	1.4038	-2.1973	-178.451	-80.821	-107.183	28.12	55446	58573	61718
 2024-12-17 4:57:11.361	0.9961	0.0537	-0.165	0.3662	-7.3853	-2.2583	-178.709	-80.788	-107.018	28.07	55449	58568	61712
 2024-12-17 4:57:11.526	1.0083	0.0474	-0.1772	1.8311	3.7842	2.1973	179.132	-80.085	-106.315	28.13	55440	58524	61811
 2024-12-17 4:57:11.536	1.0049	0.0537	-0.1543	3.1738	-0.7935	1.0986	179.182	-80.123	-106.463	28.07	55439	58527	61812
 2024-12-17 4:57:11.551	1.0049	0.0537	-0.1543	3.1738	-0.7935	1.0986	179.182	-80.118	-106.523	28.07	55438	58528	61816
 2024-12-17 4:57:11.561	0.9976	0.062	-0.1646	2.5635	-2.9297	-0.2441	179.138	-80.101	-106.545	28.1	55427	58530	61913
 2024-12-17 4:57:11.571	0.9976	0.062	-0.1646	2.5635	-2.9297	-0.2441	179.05	-80.074	-106.529	28.1	55439	58526	61856
 2024-12-17 4:57:11.581	0.9966	0.0576	-0.189	2.5024	-8.728	-2.1973	178.912	-80.019	-106.458	28.09	55439	58521	61874
 2024-12-17 4:57:11.591	0.9966	0.0576	-0.189	2.5024	-8.728	-2.1973	178.726	-79.931	-106.342	28.09	55440	58521	61887
 2024-12-17 4:57:11.601	0.9888	0.0449	-0.1572	0.0	-3.7231	-1.5259	178.544	-79.871	-106.238	28.1	55441	58519	61891
 2024-12-17 4:57:11.611	0.9888	0.0449	-0.1572	0.0	-3.7231	-1.5259	178.374	-79.832	-106.155	28.1	55443	58516	61899
 2024-12-17 4:57:11.621	0.9941	0.0425	-0.1689	0.0	5.0659	-0.8545	178.138	-79.871	-106.051	28.1	55447	58515	61902
 2024-12-17 4:57:11.636	0.9941	0.0425	-0.1689	0.0	5.0659	-0.8545	177.995	-79.92	-105.991	28.09	55457	58513	61895
 2024-12-17 4:57:11.646	1.0063	0.0513	-0.1689	0.6714	7.5684	-0.9155	177.847	-79.997	-105.919	28.09	55465	58508	61886
 2024-12-17 4:57:11.656	1.0063	0.0513	-0.1689	0.6714	7.5684	-0.9155	177.698	-80.074	-105.842	28.1	55468	58501	61888
 2024-12-17 4:57:11.666	1.0063	0.0562	-0.1816	1.8311	1.3428	-1.9531	177.512	-80.085	-105.721	28.1	55470	58494	61882
 2024-12-17 4:57:11.836	1.0044	0.0542	-0.1709	0.4883	-5.6763	-0.3052	176.017	-79.382	-105.073	28.12	55466	58457	61997
 2024-12-17 4:57:11.846	0.9902	0.0508	-0.1758	3.1128	-4.5166	0.1221	175.995	-79.338	-105.101	28.09	55444	58456	61965
 2024-12-17 4:57:11.856	0.9902	0.0508	-0.1758	3.1128	-4.5166	0.1221	175.979	-79.294	-105.123	28.12	55463	58458	61984
 2024-12-17 4:57:11.866	0.9932	0.0508	-0.1802	4.1504	-0.8545	0.8545	175.995	-79.283	-105.172	28.12	55464	58454	61981
 2024-12-17 4:57:11.876	0.9932	0.0508	-0.1802	4.1504	-0.8545	0.8545	176.012	-79.277	-105.222	28.09	55466	58450	61990
 2024-12-17 4:57:11.886	1.0063	0.0537	-0.1855	3.1128	0.7935	0.6104	175.99	-79.294	-105.271	28.09	55469	58449	61997
 2024-12-17 4:57:11.901	1.002	0.0557	-0.1846	2.1973	0.4272	-1.0986	175.93	-79.299	-105.255	28.09	55465	58446	61995
 2024-12-17 4:57:11.911	1.002	0.0557	-0.1846	2.1973	0.4272	-1.0986	175.82	-79.305	-105.194	28.09	55457	58445	62005
 2024-12-17 4:57:11.921	0.9902	0.0581	-0.1802	1.2817	-1.6479	-1.8921	175.688	-79.299	-105.117	28.12	55452	58448	62009
 2024-12-17 4:57:11.931	0.9902	0.0581	-0.1802	1.2817	-1.6479	-1.8921	175.534	-79.277	-105.024	28.12	55447	58445	62012
 2024-12-17 4:57:11.941	0.9946	0.0532	-0.1841	1.5869	-1.1597	-1.5869	175.391	-79.266	-104.941	28.13	55444	58440	62017
 2024-12-17 4:57:11.951	0.9946	0.0532	-0.1841	1.5869	-1.1597	-1.5869	175.193	-79.244	-104.821	28.13	55443	58433	62026
 2024-12-17 4:57:11.961	0.9956	0.0547	-0.1738	1.5869	-1.0986	-1.77	175.051	-79.233	-104.733	28.1	55444	58428	62035
 2024-12-17 4:57:12.131	0.999	0.0562	-0.1904	-0.3052	0.0	1.3428	173.771	-79.354	-104.359	28.09	55436	58399	61999
 2024-12-17 4:57:12.141	0.9966	0.0591	-0.1772	-1.4648	-2.5024	-0.1831	173.705	-79.327	-104.398	28.13	55443	58398	61997
 2024-12-17 4:57:12.156	0.9966	0.0591	-0.1772	-1.4648	-2.5024	-0.1831	173.639	-79.299	-104.403	28.1	55454	58391	61987
 2024-12-17 4:57:12.166	0.9937	0.0576	-0.1689	-2.1362	-2.1362	-1.5869	173.485	-79.272	-104.332	28.1	55461	58381	62005
 2024-12-17 4:57:12.176	0.9937	0.0576	-0.1689	-2.1362	-2.1362	-1.5869	173.331	-79.25	-104.26	28.09	55458	58390	61998
