Chiptime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	magx	magy	magz
 2024-12-17 5:5:51.866	0.1694	-0.2681	0.9512	-29.1138	-94.6655	0.1221	-12.2	-16.04	-179.423	28.15	3244	57408	53157
 2024-12-17 5:5:51.891	0.3867	-0.1406	0.8701	-17.7002	-36.5601	9.3994	-12.744	-17.688	-178.55	28.15	2941	57513	53132
 2024-12-17 5:5:51.911	0.395	-0.2075	0.8789	-29.6631	12.3901	7.5073	-13.211	-18.029	-178.27	28.17	2666	57620	53120
 2024-12-17 5:5:51.931	0.3608	-0.2422	0.916	-56.0303	39.3677	3.1128	-13.909	-17.567	-178.253	28.15	2545	57710	53121
 2024-12-17 5:5:51.951	0.354	-0.2729	0.9438	-64.5142	7.5684	-0.1831	-14.996	-16.913	-178.38	28.17	2451	57811	53151
 2024-12-17 5:5:51.971	0.3594	-0.2583	0.9917	-94.5435	-53.894	-16.3574	-16.842	-17.347	-178.434	28.15	2311	57965	53179
 2024-12-17 5:5:51.996	0.417	-0.3286	0.9355	-96.7407	-176.6968	-30.1514	-18.787	-19.66	-178.165	28.18	1936	58218	53219
 2024-12-17 5:5:52.16	0.5474	-0.3813	0.7905	-73.9136	-281.311	-37.2314	-20.797	-24.148	-177.182	28.15	1394	58410	53281
 2024-12-17 5:5:52.36	0.6655	-0.353	0.9082	-68.4814	-175.0488	-31.8604	-22.665	-28.564	-176.05	28.15	877	58562	53376
 2024-12-17 5:5:52.56	0.562	-0.3154	0.6768	-115.3564	-18.4937	-40.5884	-24.933	-30.712	-176.155	28.18	478	58748	53518
 2024-12-17 5:5:52.81	0.4697	-0.4365	0.5264	-136.6577	-187.3169	-74.4629	-27.548	-33.821	-176.056	28.15	65433	59003	53733
 2024-12-17 5:5:52.101	0.5518	-0.5098	0.8237	-136.3525	-242.3096	-84.7168	-30.762	-38.502	-175.122	28.18	64923	59195	53955
 2024-12-17 5:5:52.121	0.541	-0.4512	0.9028	-103.5767	-106.0181	-66.4673	-33.102	-41.484	-174.831	28.15	64518	59370	54140
 2024-12-17 5:5:52.141	0.4683	-0.5625	0.7827	-72.3267	-84.7778	-41.9312	-35.162	-43.764	-174.545	28.13	64172	59553	54272
 2024-12-17 5:5:52.166	0.5625	-0.5107	0.8394	-31.311	-119.873	-7.9346	-36.92	-45.593	-172.831	28.18	63259	60121	54450
 2024-12-17 5:5:52.186	0.6797	-0.4844	0.8315	31.8604	-38.6963	38.3301	-37.238	-45.555	-171.387	28.17	63657	59904	54341
 2024-12-17 5:5:52.206	0.731	-0.4609	0.6133	86.9751	43.0908	82.7637	-36.189	-43.72	-170.332	28.15	63656	60009	54258
 2024-12-17 5:5:52.226	0.7822	-0.3506	0.4497	101.0132	77.9419	89.2334	-34.601	-41.325	-169.651	28.15	63773	60065	54145
 2024-12-17 5:5:52.416	0.7578	-0.5977	0.4634	-128.6011	-21.1792	-2.3193	-40.43	-47.675	-172.809	28.17	63764	60659	54197
 2024-12-17 5:5:52.436	0.9053	-0.3145	0.5684	-117.3706	28.1372	-15.9912	-42.748	-47.752	-173.128	28.15	63854	61029	54136
 2024-12-17 5:5:52.456	0.8794	-0.541	0.5166	-113.6475	10.376	-35.0342	-44.769	-47.933	-174.37	28.15	63951	61476	54026
 2024-12-17 5:5:52.481	0.7578	-0.5405	0.4966	-81.8481	14.3433	-65.8569	-45.434	-48.582	-175.93	28.17	64014	62145	53831
 2024-12-17 5:5:52.501	0.6855	-0.2891	0.5503	-70.9839	-27.3438	-99.9756	-45.687	-50.12	-177.561	28.15	63945	62709	53647
 2024-12-17 5:5:52.521	0.502	-0.5127	0.5059	-64.6362	-40.2832	-63.3545	-46.39	-51.636	-178.363	28.15	63812	63247	53482
 2024-12-17 5:5:52.541	0.5732	-0.5938	0.5171	-38.6353	-28.2593	8.5449	-47.659	-52.125	-177.885	28.15	63676	63747	53360
 2024-12-17 5:5:52.561	0.7974	-0.4814	0.5361	-15.564	-6.0425	33.02	-48.708	-51.795	-177.078	28.18	63555	64163	53260
 2024-12-17 5:5:52.586	0.8789	-0.4497	0.5244	9.1553	-5.5542	12.3291	-48.988	-51.493	-176.539	28.17	63421	64483	53164
 2024-12-17 5:5:52.606	0.8472	-0.5391	0.5312	23.9868	23.6816	-6.4087	-47.895	-51.224	-177.292	28.2	63247	64733	53026
 2024-12-17 5:5:52.626	0.8169	-0.7275	0.4834	22.8882	36.8042	11.9019	-46.945	-50.499	-177.946	28.18	63089	64804	52933
 2024-12-17 5:5:52.646	0.9097	-0.4126	0.5356	54.0771	33.4473	4.1504	-45.346	-49.938	-178.654	28.12	62910	64743	52841
 2024-12-17 5:5:52.666	0.8242	-0.4507	0.4458	70.6787	45.9595	-15.9302	-42.918	-49.488	179.956	28.15	62715	64562	52739
 2024-12-17 5:5:52.691	0.6958	-0.4111	0.3296	66.2231	46.814	-1.3428	-39.935	-48.785	178.451	28.18	62503	64252	52646
 2024-12-17 5:5:52.711	0.6562	-0.3579	0.2949	54.6265	44.9829	-1.8921	-38.079	-48.098	177.495	28.15	62383	63986	52574
 2024-12-17 5:5:52.731	0.5312	-0.3086	0.21	14.7705	2.3193	-19.104	-36.727	-47.653	176.682	28.18	62283	63766	52510
 2024-12-17 5:5:52.756	0.4365	-0.4463	0.2583	-35.7056	-85.5713	-1.8311	-37.315	-48.532	176.995	28.13	62124	63655	52501
 2024-12-17 5:5:52.776	0.5947	-0.4917	0.4526	-67.5659	-75.7446	48.4009	-40.056	-49.504	179.044	28.15	61966	63695	52554
 2024-12-17 5:5:52.796	0.7598	-0.4248	0.4893	-58.2275	-27.1606	61.5845	-43.165	-49.526	-178.671	28.13	61884	63880	52658
 2024-12-17 5:5:52.816	0.7876	-0.4629	0.4707	-39.2456	-39.917	45.9595	-45.621	-49.241	-176.803	28.15	61884	64056	52757
 2024-12-17 5:5:52.836	0.8169	-0.5234	0.5312	-23.6816	-50.415	41.0156	-47.703	-49.224	-174.919	28.18	61896	64214	52864
 2024-12-17 5:5:52.856	0.8506	-0.501	0.5361	-3.479	-34.2407	35.2783	-49.554	-49.18	-172.848	28.15	61909	64315	52971
 2024-12-17 5:5:52.881	0.8354	-0.502	0.5098	21.7896	-48.0957	14.4043	-50.284	-49.449	-171.447	28.15	61902	64297	53116
 2024-12-17 5:5:52.901	0.7832	-0.4897	0.5171	47.2412	-40.0391	9.5215	-50.328	-49.807	-170.277	28.17	61872	64177	53219
 2024-12-17 5:5:52.921	0.7192	-0.4512	0.4731	75.5615	-1.0376	20.813	-49.367	-49.658	-169.695	28.15	61878	63959	53294
 2024-12-17 5:5:52.941	0.6499	-0.4604	0.3921	90.5762	21.8506	39.7339	-47.851	-48.911	-169.393	28.18	61939	63681	53357
 2024-12-17 5:5:52.966	0.6484	-0.4609	0.3433	92.7734	28.4424	62.1338	-46.082	-47.395	-168.701	28.15	62072	63362	53375
 2024-12-17 5:5:52.986	0.6938	-0.478	0.3091	76.2329	30.3955	76.2329	-45.258	-45.906	-167.822	28.17	62291	62977	53436
 2024-12-17 5:5:53.6	0.752	-0.4907	0.3013	59.3262	2.6245	76.0498	-45.17	-44.841	-166.382	28.15	62471	62692	53493
 2024-12-17 5:5:53.26	0.8105	-0.4883	0.3379	43.9453	3.479	72.6929	-45.313	-43.824	-165.059	28.17	62662	62451	53523
 2024-12-17 5:5:53.51	0.8057	-0.5649	0.3472	-11.0474	-25.7568	39.6729	-45.895	-42.88	-163.867	28.18	63207	61970	53659
 2024-12-17 5:5:53.71	0.8203	-0.584	0.4492	-24.4751	-33.0811	23.7427	-47.093	-42.841	-162.686	28.18	63004	62164	53605
 2024-12-17 5:5:53.91	0.814	-0.7378	0.4751	-19.4092	-10.1318	24.8413	-48.296	-42.94	-161.73	28.18	63093	62124	53635
 2024-12-17 5:5:53.111	0.8643	-0.8018	0.4839	-33.9966	3.6011	19.5312	-49.202	-42.748	-161.202	28.15	63181	62129	53659
 2024-12-17 5:5:53.131	0.8721	-0.6816	0.5044	-53.4058	-38.7573	-15.2588	-50.641	-42.929	-160.763	28.17	63216	62193	53687
 2024-12-17 5:5:53.156	0.8394	-0.5649	0.6289	-36.0107	-80.9326	-46.4478	-52.097	-44.198	-160.027	28.17	63087	62325	53742
 2024-12-17 5:5:53.176	0.7158	-0.5288	0.6465	7.6904	-28.6255	-57.312	-52.603	-45.709	-159.719	28.18	62921	62393	53778
 2024-12-17 5:5:53.196	0.5298	-0.4902	0.52	42.9688	-6.4087	-43.396	-51.713	-46.708	-160.236	28.18	62756	62385	53821
 2024-12-17 5:5:53.216	0.4409	-0.5103	0.457	59.7534	-8.3008	-11.1084	-50.416	-47.192	-160.593	28.18	62616	62305	53852
 2024-12-17 5:5:53.241	0.4702	-0.4917	0.4097	63.4766	-3.1128	29.9683	-49.191	-46.95	-160.159	28.12	62500	62155	53889
 2024-12-17 5:5:53.261	0.563	-0.4766	0.3652	63.2935	1.5869	56.5796	-48.615	-46.132	-159.241	28.17	62442	61933	53974
 2024-12-17 5:5:53.281	0.6572	-0.4531	0.3286	62.439	4.5776	69.7021	-48.219	-45.055	-158.088	28.17	62457	61736	54029
 2024-12-17 5:5:53.301	0.7148	-0.4663	0.2856	58.6548	5.0049	76.2939	-47.966	-43.874	-156.819	28.15	62499	61548	54065
 2024-12-17 5:5:53.321	0.7749	-0.5596	0.2686	31.4331	12.3901	81.8481	-48.186	-42.231	-155.286	28.13	62582	61387	54088
 2024-12-17 5:5:53.346	0.8369	-0.6592	0.2705	-4.7607	8.1177	74.4019	-49.125	-41.067	-154.166	28.15	62673	61288	54104
 2024-12-17 5:5:53.366	0.9033	-0.5981	0.3237	-34.79	-9.7046	48.1567	-50.57	-40.545	-153.188	28.15	62792	61306	54202
 2024-12-17 5:5:53.386	0.8828	-0.6055	0.3745	-51.6357	-22.644	11.5967	-52.097	-40.743	-152.562	28.18	62723	61322	54175
 2024-12-17 5:5:53.406	0.7939	-0.6528	0.4106	-61.6455	-34.729	-13.2446	-53.729	-41.462	-152.067	28.18	62706	61400	54220
 2024-12-17 5:5:53.431	0.7134	-0.6777	0.4492	-67.3828	-40.5884	-21.7285	-55.887	-42.523	-151.403	28.15	62671	61506	54291
 2024-12-17 5:5:53.451	0.6816	-0.6846	0.4995	-61.7065	-40.5273	-20.1416	-57.546	-43.341	-150.804	28.13	62597	61644	54361
 2024-12-17 5:5:53.471	0.6807	-0.6562	0.5371	-38.9404	-25.0244	-13.7939	-58.568	-43.852	-150.441	28.15	62533	61735	54411
 2024-12-17 5:5:53.491	0.6646	-0.626	0.5225	-10.437	-8.1177	-7.5684	-58.782	-44.066	-150.381	28.18	62489	61791	54434
 2024-12-17 5:5:53.511	0.6436	-0.6162	0.4858	15.564	1.5259	1.1597	-58.403	-44.017	-150.425	28.15	62468	61799	54452
 2024-12-17 5:5:53.701	0.6978	-0.6182	0.4092	-15.3198	-8.728	-10.8643	-57.162	-42.946	-150.227	28.13	62440	61621	54415
 2024-12-17 5:5:53.726	0.6592	-0.6294	0.4199	-9.5215	-7.9346	-9.0332	-57.519	-43.275	-150.194	28.17	62417	61647	54432
 2024-12-17 5:5:53.746	0.6484	-0.6372	0.4194	-2.6855	0.6104	-0.8545	-57.607	-43.341	-150.216	28.13	62402	61663	54448
 2024-12-17 5:5:53.766	0.6758	-0.6343	0.4155	3.6011	3.7231	5.4321	-57.563	-43.237	-150.249	28.13	62395	61670	54436
 2024-12-17 5:5:53.786	0.7051	-0.6157	0.4092	10.376	3.6011	5.127	-57.387	-43.105	-150.271	28.15	62406	61671	54430
 2024-12-17 5:5:53.806	0.7007	-0.6094	0.3887	14.3433	5.7373	2.3193	-57.074	-42.995	-150.364	28.17	62416	61658	54435
 2024-12-17 5:5:53.826	0.6719	-0.6133	0.3569	12.7563	4.2725	1.5259	-56.695	-42.902	-150.485	28.15	62421	61640	54432
 2024-12-17 5:5:53.851	0.668	-0.6455	0.3462	5.6152	1.8921	6.1646	-56.635	-42.781	-150.452	28.15	62424	61626	54443
 2024-12-17 5:5:53.871	0.7139	-0.6294	0.3574	0.1831	1.9531	6.5308	-56.695	-42.654	-150.414	28.17	62424	61617	54441
 2024-12-17 5:5:53.891	0.7275	-0.6221	0.3652	-2.9907	-2.1362	-0.1831	-56.81	-42.693	-150.386	28.15	62411	61620	54436
 2024-12-17 5:5:53.911	0.6719	-0.6089	0.3794	-2.9297	-1.9531	-6.5308	-56.959	-42.896	-150.381	28.17	62404	61622	54447
 2024-12-17 5:5:53.936	0.6445	-0.6294	0.3711	-4.2114	-3.2959	-1.4038	-57.025	-43.017	-150.419	28.17	62391	61632	54437
 2024-12-17 5:5:53.956	0.6758	-0.627	0.3877	-5.0049	-1.5259	4.9438	-57.184	-43.05	-150.37	28.17	62389	61644	54451
 2024-12-17 5:5:53.976	0.7065	-0.6436	0.3926	-3.1738	0.8545	4.8218	-57.354	-42.979	-150.287	28.15	62389	61654	54460
 2024-12-17 5:5:53.996	0.7251	-0.6235	0.3989	2.0752	-0.7324	0.8545	-57.437	-42.913	-150.255	28.15	62384	61649	54457
 2024-12-17 5:5:54.21	0.7056	-0.624	0.3877	6.4087	3.479	-3.418	-57.332	-42.924	-150.32	28.18	62370	61645	54446
 2024-12-17 5:5:54.41	0.6733	-0.6333	0.3638	3.1738	2.2583	-3.2959	-57.173	-42.957	-150.452	28.15	62361	61641	54445
 2024-12-17 5:5:54.61	0.6787	-0.6309	0.3726	-0.6714	-3.0518	-0.6714	-57.156	-42.995	-150.485	28.13	62354	61634	54438
 2024-12-17 5:5:54.86	0.7002	-0.6172	0.3853	0.0	1.709	-0.1831	-57.184	-43.011	-150.507	28.15	62352	61639	54448
 2024-12-17 5:5:54.106	0.6934	-0.6079	0.375	1.6479	-0.1831	-2.6245	-57.151	-43.044	-150.557	28.15	62344	61642	54447
 2024-12-17 5:5:54.126	0.6714	-0.624	0.374	1.0986	-1.77	-2.4414	-57.14	-43.105	-150.579	28.15	62341	61642	54446
 2024-12-17 5:5:54.146	0.6733	-0.6299	0.373	-1.4038	-0.3662	1.8921	-57.195	-43.105	-150.562	28.21	62349	61631	54441
 2024-12-17 5:5:54.166	0.6987	-0.6187	0.3833	-1.5869	-1.3428	1.9531	-57.283	-43.083	-150.524	28.17	62354	61630	54439
 2024-12-17 5:5:54.191	0.7051	-0.624	0.3872	0.4272	-0.7935	0.7935	-57.332	-43.077	-150.491	28.15	62350	61632	54441
 2024-12-17 5:5:54.211	0.7007	-0.6187	0.3784	0.3052	2.0142	-0.9766	-57.299	-43.077	-150.568	28.17	62338	61632	54440
 2024-12-17 5:5:54.231	0.6851	-0.6299	0.3706	-1.709	-4.0283	-2.1973	-57.393	-43.165	-150.518	28.17	62339	61634	54441
 2024-12-17 5:5:54.251	0.6948	-0.626	0.3892	-1.4648	-3.2349	-0.2441	-57.486	-43.204	-150.463	28.17	62335	61648	54451
 2024-12-17 5:5:54.271	0.6958	-0.6226	0.3818	0.6714	2.9297	-0.6104	-57.437	-43.187	-150.551	28.15	62325	61650	54440
 2024-12-17 5:5:54.296	0.6826	-0.6211	0.376	1.4038	0.7324	-2.0752	-57.415	-43.248	-150.551	28.17	62325	61636	54433
 2024-12-17 5:5:54.316	0.6758	-0.6167	0.3647	0.4883	0.3662	0.4883	-57.382	-43.264	-150.601	28.18	62322	61634	54445
 2024-12-17 5:5:54.336	0.6821	-0.6172	0.3706	-1.3428	-2.5635	1.3428	-57.409	-43.259	-150.595	28.15	62319	61633	54454
 2024-12-17 5:5:54.356	0.689	-0.6211	0.3784	-1.77	-0.5493	2.8076	-57.508	-43.259	-150.535	28.15	62315	61635	54442
 2024-12-17 5:5:54.381	0.6958	-0.6333	0.3784	-1.2207	-0.061	3.1128	-57.607	-43.204	-150.485	28.17	62308	61647	54436
 2024-12-17 5:5:54.401	0.708	-0.6304	0.3818	-1.2207	-0.6714	2.1362	-57.678	-43.165	-150.447	28.15	62309	61654	54444
 2024-12-17 5:5:54.421	0.7056	-0.6187	0.3799	-0.3662	-0.061	-0.9766	-57.722	-43.165	-150.441	28.15	62311	61663	54454
 2024-12-17 5:5:54.441	0.6851	-0.6182	0.3765	0.0	-2.1362	-2.0142	-57.744	-43.22	-150.447	28.13	62313	61665	54453
 2024-12-17 5:5:54.466	0.6748	-0.6274	0.377	0.3052	0.2441	1.1597	-57.761	-43.22	-150.447	28.2	62307	61665	54425
 2024-12-17 5:5:54.486	0.6895	-0.6343	0.3745	-0.3662	2.1973	3.7842	-57.783	-43.154	-150.452	28.15	62315	61658	54457
 2024-12-17 5:5:54.506	0.7129	-0.6318	0.3789	-0.3662	-0.9766	2.3193	-57.832	-43.116	-150.419	28.18	62318	61649	54471
 2024-12-17 5:5:54.526	0.7173	-0.6201	0.3828	0.9155	-0.3052	-2.1973	-57.832	-43.143	-150.436	28.15	62316	61649	54451
 2024-12-17 5:5:54.551	0.6865	-0.624	0.3696	0.9155	-0.1221	-4.5776	-57.777	-43.237	-150.518	28.13	62299	61672	54485
 2024-12-17 5:5:54.571	0.6646	-0.6196	0.3682	-0.7935	-2.8076	-2.8687	-57.821	-43.319	-150.507	28.15	62299	61658	54451
 2024-12-17 5:5:54.591	0.667	-0.6147	0.374	-0.7935	-1.2817	1.5259	-57.887	-43.308	-150.463	28.17	62287	61665	54448
 2024-12-17 5:5:54.611	0.6807	-0.6431	0.3716	-2.5635	1.4038	4.6387	-57.975	-43.215	-150.441	28.15	62284	61663	54467
 2024-12-17 5:5:54.631	0.7427	-0.6211	0.3984	1.4038	0.061	-0.3662	-58.162	-43.198	-150.276	28.13	62280	61671	54461
 2024-12-17 5:5:54.656	0.7036	-0.6035	0.3667	4.3945	2.7466	-7.0801	-58.096	-43.231	-150.337	28.18	62288	61670	54456
 2024-12-17 5:5:54.676	0.6475	-0.6084	0.3521	2.5024	-3.7842	-5.9814	-57.942	-43.341	-150.469	28.17	62285	61667	54451
 2024-12-17 5:5:54.696	0.6343	-0.6357	0.356	-3.1738	0.1221	3.6621	-57.942	-43.434	-150.469	28.13	62271	61668	54452
 2024-12-17 5:5:54.716	0.6895	-0.6323	0.374	-5.188	-0.1831	10.1318	-58.085	-43.341	-150.403	28.2	62266	61671	54442
 2024-12-17 5:5:54.736	0.7393	-0.6309	0.3906	-1.9531	0.0	6.4697	-58.304	-43.16	-150.255	28.17	62264	61680	54450
 2024-12-17 5:5:54.761	0.7368	-0.626	0.3857	1.0376	0.3052	-1.6479	-58.343	-43.121	-150.233	28.15	62274	61684	54463
 2024-12-17 5:5:54.781	0.6953	-0.6265	0.374	3.1128	-1.3428	-6.0425	-58.282	-43.204	-150.282	28.17	62270	61683	54470
 2024-12-17 5:5:54.801	0.6592	-0.6221	0.3623	1.709	0.3662	-3.418	-58.206	-43.292	-150.348	28.17	62268	61681	54473
 2024-12-17 5:5:54.821	0.6587	-0.6245	0.3608	-0.6714	0.3052	2.5635	-58.195	-43.297	-150.375	28.18	62262	61673	54473
 2024-12-17 5:5:54.841	0.689	-0.6372	0.3716	-3.1738	1.6479	5.6152	-58.299	-43.193	-150.337	28.13	62267	61677	54471
 2024-12-17 5:5:54.866	0.7212	-0.6362	0.3828	-1.709	-0.3052	3.2959	-58.387	-43.127	-150.293	28.18	62273	61702	54461
 2024-12-17 5:5:54.886	0.7261	-0.6235	0.3867	1.1597	0.5493	-1.77	-58.381	-43.138	-150.32	28.13	62278	61680	54463
 2024-12-17 5:5:54.906	0.6953	-0.6172	0.3726	2.2583	1.2817	-5.127	-58.288	-43.204	-150.414	28.12	62277	61681	54462
 2024-12-17 5:5:54.926	0.6602	-0.6167	0.3608	1.0376	-1.0376	-3.9673	-58.239	-43.286	-150.474	28.15	62263	61682	54467
 2024-12-17 5:5:54.951	0.6567	-0.626	0.3628	-1.0376	0.1221	2.6245	-58.288	-43.264	-150.458	28.13	62260	61684	54467
 2024-12-17 5:5:54.971	0.688	-0.623	0.3701	-1.3428	2.6855	5.9204	-58.343	-43.138	-150.447	28.17	62273	61690	54469
 2024-12-17 5:5:54.991	0.7114	-0.6318	0.3735	0.3052	4.0894	4.8218	-58.326	-43.017	-150.48	28.15	62286	61689	54472
 2024-12-17 5:5:55.11	0.7168	-0.6387	0.3682	0.1221	3.6011	0.9155	-58.293	-42.968	-150.557	28.18	62291	61687	54472
 2024-12-17 5:5:55.31	0.7041	-0.6274	0.3672	-1.1597	-0.9766	-3.479	-58.31	-43.044	-150.595	28.13	62296	61689	54487
 2024-12-17 5:5:55.56	0.6509	-0.6235	0.3613	-2.8687	2.5635	-0.7324	-58.304	-43.127	-150.688	28.17	62307	61697	54484
 2024-12-17 5:5:55.76	0.6626	-0.6455	0.3677	-5.8594	0.4272	4.6387	-58.365	-43.099	-150.738	28.15	62335	61705	54472
 2024-12-17 5:5:55.96	0.7051	-0.6606	0.3853	-1.4038	4.4556	5.6763	-58.502	-43.0	-150.705	28.17	62349	61709	54491
 2024-12-17 5:5:55.116	0.709	-0.687	0.3647	7.7515	31.4331	4.8218	-58.37	-42.792	-150.897	28.15	62367	61710	54474
 2024-12-17 5:5:55.136	0.709	-0.687	0.3647	-5.7373	56.5796	4.3945	-57.766	-42.319	-151.705	28.15	62417	61723	54432
 2024-12-17 5:5:55.326	0.4028	-0.9927	0.1318	-250.1831	88.623	-3.6621	-68.5	-35.266	-171.079	28.15	156	63741	54974
 2024-12-17 5:5:55.346	0.4478	-1.0029	0.1934	-246.2769	63.6597	9.8877	-73.597	-34.552	-173.32	28.15	500	64078	55475
 2024-12-17 5:5:55.366	0.4673	-1.0049	0.2329	-257.6294	59.082	14.4653	-76.86	-34.118	-174.43	28.15	610	64404	56015
 2024-12-17 5:5:55.391	0.436	-1.0039	0.3052	-288.3911	-31.8604	8.8501	-84.111	-33.865	-174.144	28.15	344	64855	56682
 2024-12-17 5:5:55.411	0.5386	-1.0835	0.6123	-218.0176	-89.3555	24.5361	-89.506	-33.437	-172.156	28.15	65504	65253	57137
 2024-12-17 5:5:55.431	4.8599	-8.4575	5.688	-131.3477	14.2212	34.3628	-91.659	-32.728	-172.716	28.18	65182	72	57465
 2024-12-17 5:5:55.451	0.6372	-1.0049	0.5986	-28.1982	38.6353	29.48	-91.373	-32.146	-173.875	28.15	64993	309	57643
 2024-12-17 5:5:55.471	0.6479	-0.9775	0.5166	72.3267	57.0679	17.7002	-88.879	-31.789	-175.424	28.15	64959	401	57683
 2024-12-17 5:5:55.496	0.4805	-0.9004	0.1655	156.189	84.0454	23.6206	-83.848	-31.234	-178.27	28.15	65158	308	57581
 2024-12-17 5:5:55.516	0.4731	-0.8647	0.0635	154.7241	95.8862	34.4238	-79.563	-30.443	179.665	28.15	65441	135	57426
 2024-12-17 5:5:55.536	0.4731	-0.8647	0.0635	154.7241	95.8862	34.4238	-75.372	-29.344	177.567	28.15	263	65439	57244
 2024-12-17 5:5:55.556	0.481	-0.8354	-0.0425	124.939	80.3223	39.1846	-72.12	-28.147	175.968	28.15	614	65218	57059
 2024-12-17 5:5:55.581	0.5557	-0.8696	-0.0498	36.1328	31.6772	24.7192	-70.225	-27.169	175.111	28.18	901	65028	56886
 2024-12-17 5:5:55.601	0.6089	-0.8101	-0.0269	-7.3853	32.5317	8.9111	-69.593	-26.592	174.54	28.13	1156	64875	56760
 2024-12-17 5:5:55.621	0.5791	-0.8276	0.0	-46.2646	-1.2207	-14.8315	-69.846	-26.422	174.012	28.21	1255	64845	56744
 2024-12-17 5:5:55.641	0.5532	-0.8926	0.1138	-69.7632	-24.5972	-30.9448	-71.027	-26.884	173.979	28.18	1262	64895	56743
 2024-12-17 5:5:55.661	0.5098	-0.8765	0.1787	-83.0688	-5.3101	-38.9404	-72.697	-27.686	174.133	28.17	1208	65010	56825
 2024-12-17 5:5:55.681	0.4575	-0.8696	0.2119	-86.0596	-14.1602	-38.8794	-74.465	-28.521	174.051	28.15	1085	65174	56948
 2024-12-17 5:5:55.706	0.4551	-0.8628	0.3042	-75.0122	-24.292	-31.7383	-76.696	-29.526	174.238	28.17	879	65410	57112
 2024-12-17 5:5:55.726	0.4355	-0.8721	0.3608	-55.481	-17.5171	-24.0479	-78.173	-30.157	174.512	28.17	719	47	57238
 2024-12-17 5:5:55.746	0.415	-0.8599	0.397	-18.5547	-16.2354	-12.5732	-79.03	-30.569	174.738	28.13	586	180	57350
 2024-12-17 5:5:55.766	0.3379	-0.8716	0.4126	8.728	-14.8926	-3.1128	-79.228	-30.751	174.979	28.18	507	249	57418
 2024-12-17 5:5:55.786	0.2559	-0.9219	0.4272	48.4619	-29.7852	23.5596	-78.717	-30.465	175.556	28.15	487	239	57405
 2024-12-17 5:5:55.811	0.332	-0.9336	0.4277	93.9941	5.7983	60.9741	-76.668	-29.086	175.798	28.17	541	153	57299
 2024-12-17 5:5:55.831	0.4077	-0.9536	0.3042	118.6523	11.2305	79.6509	-74.328	-27.433	175.902	28.17	686	65472	57032
 2024-12-17 5:5:55.851	0.4927	-0.9458	0.3052	141.6016	-26.9775	75.5615	-71.949	-26.104	176.863	28.17	813	65257	56765
 2024-12-17 5:5:55.871	0.4854	-1.0229	0.2866	155.0293	-8.4839	66.7114	-69.263	-24.868	177.534	28.15	933	65007	56465
 2024-12-17 5:5:55.891	0.4321	-1.0361	0.2075	144.8364	-30.0293	54.8096	-66.264	-23.868	178.726	28.15	982	64766	56142
 2024-12-17 5:5:55.916	0.4268	-0.9092	0.2603	134.8877	-80.4443	34.4849	-64.44	-23.906	-179.462	28.15	946	64548	55821
 2024-12-17 5:5:55.936	0.3774	-0.9072	0.313	134.3384	-67.8101	32.1045	-62.534	-23.923	-177.929	28.17	854	64299	55434
 2024-12-17 5:5:55.956	0.3516	-0.8457	0.2612	116.6992	-37.6587	43.8232	-60.815	-23.489	-176.858	28.12	723	64105	55145
 2024-12-17 5:5:55.976	0.4663	-0.7969	0.3169	95.5811	-44.9829	53.5278	-59.546	-23.154	-175.309	28.18	591	63915	54891
 2024-12-17 5:5:55.996	0.5298	-0.7695	0.2876	85.9985	-22.583	46.7529	-58.057	-22.566	-173.776	28.17	475	63732	54668
 2024-12-17 5:5:56.21	0.5044	-0.7612	0.2549	59.2651	-18.9209	28.5645	-56.981	-22.115	-173.002	28.15	170	63191	53959
 2024-12-17 5:5:56.41	0.4722	-0.7847	0.3037	37.2314	-33.1421	19.9585	-56.354	-21.967	-172.397	28.17	278	63406	54245
 2024-12-17 5:5:56.61	0.4819	-0.7515	0.3433	14.9536	-9.3384	14.6484	-56.168	-22.006	-171.799	28.17	207	63307	54131
 2024-12-17 5:5:56.81	0.4194	-0.7471	0.3613	-4.5776	-29.48	0.0	-56.277	-22.044	-171.524	28.15	125	63250	54044
 2024-12-17 5:5:56.101	0.4038	-0.7656	0.4614	-10.9253	-34.79	-0.061	-56.909	-22.544	-170.947	28.15	37	63225	53994
 2024-12-17 5:5:56.126	0.396	-0.7661	0.478	-11.9019	-9.8877	1.709	-57.42	-22.819	-170.634	28.15	65487	63219	53963
 2024-12-17 5:5:56.146	0.3672	-0.8008	0.48	-8.667	-14.8315	1.5259	-57.81	-22.956	-170.491	28.18	65422	63220	53942
 2024-12-17 5:5:56.166	0.3687	-0.8545	0.5186	-5.4321	-13.6719	7.0801	-58.145	-23.06	-170.277	28.15	65352	63233	53934
 2024-12-17 5:5:56.186	0.4263	-0.8511	0.5229	2.3804	-1.1597	10.8643	-58.343	-22.961	-170.123	28.18	65312	63248	53918
 2024-12-17 5:5:56.211	0.459	-0.8008	0.5117	11.0474	-5.4321	-1.3428	-58.244	-22.989	-170.123	28.18	65277	63246	53901
 2024-12-17 5:5:56.231	0.417	-0.7827	0.5029	18.4326	-5.7983	-11.4746	-57.947	-23.22	-170.211	28.15	65254	63227	53885
