Chiptime	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	magx	magy	magz 
 2024-12-17 5:2:36.751	0.0	0.0	0.9985	0.0	0.0	0.0	-0.011	0.011	-172.095	28.24	3844	53094	54969
 2024-12-17 5:2:36.771	0.0	0.0	1.0	0.0	0.0	0.0	-0.011	0.011	-172.095	28.26	3843	53101	54969
 2024-12-17 5:2:36.791	-0.0005	0.0	0.9971	0.0	0.0	0.0	-0.011	0.011	-172.095	28.24	3842	53104	54962
 2024-12-17 5:2:36.811	0.0	0.0	0.9995	0.0	0.0	0.0	-0.011	0.011	-172.095	28.21	3840	53098	54980
 2024-12-17 5:2:36.836	-0.001	-0.0005	0.9995	0.0	0.0	0.0	-0.011	0.011	-172.095	28.23	3827	53091	54981
 2024-12-17 5:2:36.856	-0.0005	0.0	0.9995	0.0	0.0	0.0	-0.011	0.011	-172.095	28.26	3824	53093	54973
 2024-12-17 5:2:36.876	0.0	0.0	0.999	0.0	0.0	0.0	-0.011	0.011	-172.095	28.21	3825	53100	54986
 2024-12-17 5:2:36.896	0.0	0.0	0.9995	0.0	0.0	0.0	-0.011	0.011	-172.095	28.24	3821	53104	54996
 2024-12-17 5:2:36.916	-0.0005	-0.0005	0.999	0.0	0.0	0.0	-0.011	0.011	-172.095	28.26	3830	53112	54983
 2024-12-17 5:2:36.941	-0.0005	0.0	1.0	0.0	0.0	0.0	-0.011	0.011	-172.095	28.26	3830	53114	54974
 2024-12-17 5:2:36.961	0.0	0.0	0.999	0.0	0.0	0.0	-0.011	0.011	-172.095	28.23	3829	53095	54986
 2024-12-17 5:2:36.981	0.0	0.0	0.9985	0.0	0.0	0.0	-0.011	0.011	-172.095	28.2	3834	53098	55001
 2024-12-17 5:2:37.1	0.0	0.0	0.9985	0.0	0.0	0.0	-0.011	0.011	-172.095	28.23	3843	53096	55011
 2024-12-17 5:2:37.21	0.0005	-0.001	0.9995	0.0	0.0	0.0	-0.011	0.011	-172.095	28.28	3848	53090	55004
 2024-12-17 5:2:37.46	-0.0005	-0.001	0.999	0.0	0.0	0.0	-0.011	0.011	-172.095	28.24	3843	53094	55004
 2024-12-17 5:2:37.66	-0.0005	0.0	0.999	0.0	0.0	0.0	-0.011	0.011	-172.095	28.26	3829	53104	55005
 2024-12-17 5:2:37.86	-0.0005	0.0	0.999	0.0	0.0	0.0	-0.011	0.011	-172.095	28.24	3832	53101	55002
 2024-12-17 5:2:37.106	0.0	0.0	1.0015	0.0	0.0	0.0	-0.011	0.011	-172.095	28.24	3834	53100	55013
 2024-12-17 5:2:37.131	0.0	0.0	0.9985	0.0	0.0	0.0	-0.011	0.011	-172.095	28.26	3832	53099	55014
 2024-12-17 5:2:37.151	0.0	0.0	0.999	0.0	0.0	0.0	-0.011	0.011	-172.095	28.23	3837	53088	54996
 2024-12-17 5:2:37.171	-0.001	-0.0005	0.9985	0.0	0.0	0.0	-0.011	0.011	-172.095	28.23	3834	53090	54994
 2024-12-17 5:2:37.191	-0.0005	0.0	0.999	0.0	0.0	0.0	-0.011	0.011	-172.095	28.24	3844	53097	54993
 2024-12-17 5:2:37.211	-0.0005	-0.0005	1.0005	0.0	0.0	0.0	-0.011	0.011	-172.095	28.24	3843	53098	54985
 2024-12-17 5:2:37.236	0.0005	0.0	1.0005	0.0	0.0	0.0	-0.011	0.011	-172.095	28.24	3850	53104	54989
 2024-12-17 5:2:37.256	-0.0005	0.0	0.998	0.0	0.0	0.0	-0.011	0.011	-172.095	28.23	3859	53100	54993
 2024-12-17 5:2:37.276	-0.001	0.0	0.9976	0.0	0.0	0.0	-0.011	0.011	-172.095	28.28	3864	53100	54994
 2024-12-17 5:2:37.296	-0.001	-0.0005	1.0	0.0	0.0	0.0	-0.011	0.011	-172.095	28.23	3852	53094	54998
 2024-12-17 5:2:37.321	0.0	-0.0005	1.0	0.0	0.0	0.0	-0.011	0.011	-172.095	28.24	3848	53087	55012
 2024-12-17 5:2:37.341	0.0005	0.0	1.0005	0.0	0.0	0.0	-0.011	0.011	-172.095	28.24	3840	53095	55026
 2024-12-17 5:2:37.361	0.0	0.0	0.9985	0.0	0.0	0.0	-0.011	0.011	-172.095	28.23	3833	53090	55024
 2024-12-17 5:2:37.381	0.0	0.0	0.999	0.0	0.0	0.0	-0.011	0.011	-172.095	28.26	3833	53096	55009
 2024-12-17 5:2:37.401	0.0	-0.0005	0.999	0.0	0.0	0.0	-0.011	0.011	-172.095	28.23	3836	53100	55021
 2024-12-17 5:2:37.426	0.0	0.0	1.0	0.0	0.0	0.0	-0.011	0.011	-172.095	28.26	3839	53101	55028
 2024-12-17 5:2:37.446	-0.0005	0.0	0.9995	0.0	0.0	0.0	-0.011	0.011	-172.095	28.26	3851	53108	55017
 2024-12-17 5:2:37.466	0.0005	0.0	0.9995	0.0	0.0	0.0	-0.011	0.011	-172.095	28.26	3844	53110	55018
 2024-12-17 5:2:37.486	0.0005	-0.0005	0.9995	0.0	0.0	0.0	-0.011	0.011	-172.095	28.24	3835	53111	55029
 2024-12-17 5:2:37.506	-0.001	-0.0005	1.001	0.0	0.0	0.0	-0.011	0.011	-172.095	28.26	3834	53104	55048
 2024-12-17 5:2:37.531	0.0	0.0	0.9985	0.0	0.0	0.0	-0.011	0.011	-172.095	28.26	3828	53097	55041
 2024-12-17 5:2:37.551	0.0	0.0	0.9985	0.0	0.0	0.0	-0.011	0.011	-172.095	28.23	3837	53092	55035
 2024-12-17 5:2:37.571	0.0	0.0	0.9985	0.0	0.0	0.0	-0.011	0.011	-172.095	28.28	3834	53091	55037
 2024-12-17 5:2:37.591	0.0	0.0	1.0005	0.0	0.0	0.0	-0.011	0.011	-172.095	28.23	3830	53090	55034
 2024-12-17 5:2:37.616	0.0	0.0	1.0005	0.0	0.0	0.0	-0.011	0.011	-172.095	28.24	3821	53088	55028
 2024-12-17 5:2:37.636	-0.0005	0.0	0.998	0.0	0.0	0.0	-0.011	0.011	-172.095	28.28	3828	53090	55022
 2024-12-17 5:2:37.656	0.0	0.0	0.999	0.0	0.0	0.0	-0.011	0.011	-172.095	28.26	3830	53093	55021
 2024-12-17 5:2:37.676	0.0	0.0	0.9985	0.0	0.0	0.0	-0.011	0.011	-172.095	28.23	3833	53100	55002
 2024-12-17 5:2:37.701	0.0	0.0	1.0	0.0	0.0	0.0	-0.011	0.011	-172.095	28.23	3830	53095	54997
 2024-12-17 5:2:37.721	0.0	0.0	0.9995	0.0	0.0	0.0	-0.011	0.011	-172.095	28.24	3827	53085	54997
 2024-12-17 5:2:37.741	0.0	0.0	0.999	0.0	0.0	0.0	-0.011	0.011	-172.095	28.23	3823	53088	54992
 2024-12-17 5:2:37.761	0.0	-0.0005	0.9985	0.0	0.0	0.0	-0.011	0.011	-172.095	28.26	3825	53082	54988
 2024-12-17 5:2:37.781	0.0	-0.0005	0.9995	0.0	0.0	0.0	-0.011	0.011	-172.095	28.23	3821	53076	55000
 2024-12-17 5:2:37.806	0.0	0.0	0.999	0.0	0.0	0.0	-0.011	0.011	-172.095	28.29	3819	53080	54998
 2024-12-17 5:2:37.826	-0.0005	0.0005	0.999	0.0	0.0	0.0	-0.011	0.011	-172.095	28.2	3832	53085	55002
 2024-12-17 5:2:37.846	-0.001	0.0005	0.9995	0.0	0.0	0.0	-0.011	0.011	-172.095	28.23	3837	53093	55001
 2024-12-17 5:2:37.866	-0.0005	0.0	1.0	0.0	0.0	0.0	-0.011	0.011	-172.095	28.24	3831	53100	55001
 2024-12-17 5:2:37.886	0.0015	-0.002	0.999	0.0	0.0	0.0	-0.011	0.011	-172.095	28.23	3826	53103	55011
 2024-12-17 5:2:37.911	0.001	-0.0005	0.999	0.0	0.0	0.0	-0.011	0.011	-172.095	28.21	3834	53096	54993
 2024-12-17 5:2:37.931	-0.001	0.0005	0.9995	0.0	0.0	0.0	-0.011	0.011	-172.095	28.28	3845	53099	55005
 2024-12-17 5:2:37.951	-0.0005	0.0	0.999	0.0	0.0	0.0	-0.011	0.011	-172.095	28.23	3847	53100	55009
 2024-12-17 5:2:37.971	0.0	-0.001	0.999	0.0	0.0	0.0	-0.011	0.011	-172.095	28.28	3845	53099	54995
 2024-12-17 5:2:37.996	-0.001	0.0	0.999	0.0	0.0	0.0	-0.011	0.005	-172.095	28.21	3833	53098	55004
 2024-12-17 5:2:38.16	-0.0024	0.0015	0.999	0.0	0.0	0.0	-0.011	0.005	-172.095	28.26	3826	53101	55002
 2024-12-17 5:2:38.36	0.0	0.0	0.9995	0.0	0.0	0.0	-0.011	0.011	-172.095	28.26	3819	53100	55003
 2024-12-17 5:2:38.56	-0.0029	0.0	1.0	0.0	0.0	0.0	-0.011	0.011	-172.095	28.26	3824	53105	55002
 2024-12-17 5:2:38.76	0.0015	-0.001	0.9995	0.0	0.0	0.0	-0.011	0.011	-172.095	28.26	3818	53103	55001
 2024-12-17 5:2:38.101	0.0049	-0.0015	0.9995	0.0	0.0	0.0	-0.011	0.011	-172.095	28.24	3828	53098	54994
 2024-12-17 5:2:38.121	0.0	0.001	0.9995	0.0	0.0	0.0	-0.011	0.011	-172.095	28.24	3835	53090	54975
 2024-12-17 5:2:38.141	-0.0024	0.0	0.999	0.0	0.0	0.0	-0.011	0.011	-172.095	28.26	3844	53080	54983
 2024-12-17 5:2:38.161	0.0	-0.001	1.0	0.0	0.0	0.0	-0.011	0.005	-172.095	28.28	3855	53085	54997
 2024-12-17 5:2:38.181	0.0	-0.001	0.999	0.0	0.0	0.0	-0.011	0.005	-172.095	28.26	3848	53086	54999
 2024-12-17 5:2:38.206	-0.0015	0.001	0.9995	0.0	0.0	0.0	-0.011	0.005	-172.095	28.24	3850	53090	55011
 2024-12-17 5:2:38.226	0.0	0.001	0.999	0.0	0.0	0.0	-0.011	0.005	-172.095	28.26	3838	53099	55006
 2024-12-17 5:2:38.246	0.0024	-0.001	0.9985	0.0	0.0	0.0	-0.011	0.005	-172.095	28.24	3829	53098	54999
 2024-12-17 5:2:38.266	-0.0005	-0.0015	0.999	0.0	0.0	0.0	-0.011	0.005	-172.095	28.26	3831	53081	54996
 2024-12-17 5:2:38.286	-0.0024	-0.0005	0.999	0.0	0.0	0.0	-0.011	0.005	-172.095	28.26	3831	53083	54999
 2024-12-17 5:2:38.306	-0.002	0.001	1.0005	0.0	0.0	0.0	-0.011	0.005	-172.095	28.23	3835	53087	55006
 2024-12-17 5:2:38.331	0.0	0.0005	0.998	0.0	0.0	0.0	-0.011	0.005	-172.095	28.28	3845	53093	55008
 2024-12-17 5:2:38.351	0.001	0.0	1.0	0.0	0.0	0.0	-0.011	0.005	-172.095	28.23	3836	53099	55001
 2024-12-17 5:2:38.371	0.0005	-0.0005	0.9995	0.0	0.0	0.0	-0.011	0.005	-172.095	28.26	3832	53095	54993
 2024-12-17 5:2:38.391	0.0	-0.0005	1.0	0.0	0.0	0.0	-0.011	0.005	-172.095	28.28	3830	53099	55002
 2024-12-17 5:2:38.411	-0.0015	0.0	0.999	0.0	0.0	0.0	-0.011	0.005	-172.095	28.21	3833	53103	54994
 2024-12-17 5:2:38.436	0.0	0.0	1.0	0.0	0.0	0.0	-0.011	0.005	-172.095	28.23	3838	53103	55016
 2024-12-17 5:2:38.456	0.001	-0.001	0.999	0.0	0.0	0.0	-0.011	0.005	-172.095	28.21	3837	53098	54998
 2024-12-17 5:2:38.476	0.001	0.0	0.9995	0.0	0.0	0.0	-0.011	0.005	-172.095	28.26	3844	53089	55015
 2024-12-17 5:2:38.496	-0.001	0.0	0.999	0.0	0.0	0.0	-0.011	0.005	-172.095	28.23	3843	53098	55031
 2024-12-17 5:2:38.521	-0.001	0.0	0.999	0.0	0.0	0.0	-0.011	0.005	-172.095	28.2	3847	53096	55013
 2024-12-17 5:2:38.541	0.001	-0.001	1.0	0.0	0.0	0.0	-0.011	0.005	-172.095	28.23	3851	53091	54997
 2024-12-17 5:2:38.561	0.0005	-0.0005	0.999	0.0	0.0	0.0	-0.011	0.005	-172.095	28.24	3843	53090	54999
 2024-12-17 5:2:38.581	-0.001	0.0	0.999	0.0	0.0	0.0	-0.011	0.005	-172.095	28.24	3834	53097	55013
 2024-12-17 5:2:38.601	-0.0005	0.0	0.9995	0.0	0.0	0.0	-0.011	0.005	-172.095	28.26	3833	53097	55007
 2024-12-17 5:2:38.621	0.0	0.0	0.9995	0.0	0.0	0.0	-0.011	0.005	-172.095	28.24	3834	53103	55001
 2024-12-17 5:2:38.641	0.0	-0.0005	0.999	0.0	0.0	0.0	-0.011	0.005	-172.095	28.23	3837	53099	55002
 2024-12-17 5:2:38.666	0.0	0.0	0.999	0.0	0.0	0.0	-0.011	0.005	-172.095	28.26	3847	53098	55000
 2024-12-17 5:2:38.686	-0.0005	0.0	0.999	0.0	0.0	0.0	-0.011	0.005	-172.095	28.28	3853	53098	55016
 2024-12-17 5:2:38.706	0.0	0.0	0.9995	0.0	0.0	0.0	-0.011	0.005	-172.095	28.23	3855	53106	55022
 2024-12-17 5:2:38.726	0.0	-0.0005	0.999	0.0	0.0	0.0	-0.011	0.005	-172.095	28.23	3845	53100	55024
 2024-12-17 5:2:38.746	0.0005	-0.0005	0.999	0.0	0.0	0.0	-0.011	0.005	-172.095	28.24	3839	53107	55014
 2024-12-17 5:2:38.771	0.0	-0.0005	0.9995	0.0	0.0	0.0	-0.011	0.005	-172.095	28.24	3848	53110	55001
 2024-12-17 5:2:38.791	-0.0005	0.0	0.999	0.0	0.0	0.0	-0.011	0.005	-172.095	28.26	3843	53104	55007
 2024-12-17 5:2:38.811	-0.0005	0.0	0.9995	0.0	0.0	0.0	-0.011	0.005	-172.095	28.26	3853	53106	55022
 2024-12-17 5:2:38.831	0.0	-0.0005	1.0	0.0	0.0	0.0	-0.011	0.005	-172.095	28.24	3847	53111	55026
 2024-12-17 5:2:38.851	0.0	-0.0005	0.999	0.0	0.0	0.0	-0.011	0.005	-172.095	28.23	3839	53103	55029
 2024-12-17 5:2:38.876	0.0	0.0	0.9995	0.0	0.0	0.0	-0.011	0.005	-172.095	28.26	3827	53093	55014
 2024-12-17 5:2:38.896	0.0	-0.0005	0.9985	0.0	0.0	0.0	-0.011	0.005	-172.095	28.24	3842	53093	55009
 2024-12-17 5:2:38.916	0.0	0.0	0.999	0.0	0.0	0.0	-0.011	0.005	-172.095	28.21	3842	53092	55003
 2024-12-17 5:2:38.936	0.0	-0.0005	0.999	0.0	0.0	0.0	-0.011	0.005	-172.095	28.26	3843	53092	55004
 2024-12-17 5:2:38.956	0.0	-0.0005	0.9995	0.0	0.0	0.0	-0.011	0.005	-172.095	28.21	3838	53099	55002
 2024-12-17 5:2:38.981	0.0	0.0	0.999	0.0	0.0	0.0	-0.011	0.005	-172.095	28.28	3841	53099	54986
 2024-12-17 5:2:39.1	0.0005	0.0	0.9995	0.0	0.0	0.0	-0.011	0.005	-172.095	28.28	3838	53084	54970
 2024-12-17 5:2:39.21	0.0	-0.0005	0.9995	0.0	0.0	0.0	-0.016	0.005	-172.095	28.26	3832	53082	54980
 2024-12-17 5:2:39.41	0.0	-0.0005	0.999	0.0	0.0	0.0	-0.016	0.005	-172.095	28.29	3829	53083	55000
 2024-12-17 5:2:39.61	-0.0005	0.0	0.999	0.0	0.0	0.0	-0.016	0.005	-172.095	28.26	3829	53090	55005
 2024-12-17 5:2:39.86	-0.0005	0.0	0.9995	0.0	0.0	0.0	-0.016	0.005	-172.095	28.26	3824	53093	55010
 2024-12-17 5:2:39.106	0.0	0.0	0.999	0.0	0.0	0.0	-0.016	0.005	-172.095	28.28	3830	53095	55010
 2024-12-17 5:2:39.126	0.0	-0.0005	0.9995	0.0	0.0	0.0	-0.016	0.005	-172.095	28.24	3831	53094	54998
 2024-12-17 5:2:39.146	-0.0005	-0.0005	0.9995	0.0	0.0	0.0	-0.016	0.005	-172.095	28.24	3831	53086	54986
 2024-12-17 5:2:39.166	-0.0005	0.0	0.9995	0.0	0.0	0.0	-0.016	0.005	-172.095	28.26	3839	53075	54986
 2024-12-17 5:2:39.191	-0.0005	0.0	0.999	0.0	0.0	0.0	-0.016	0.005	-172.095	28.24	3848	53070	54997
 2024-12-17 5:2:39.211	0.0	-0.0005	0.999	0.0	0.0	0.0	-0.016	0.005	-172.095	28.23	3834	53082	55002
 2024-12-17 5:2:39.231	0.0	0.0	0.999	0.0	0.0	0.0	-0.016	0.005	-172.095	28.26	3835	53080	54998
 2024-12-17 5:2:39.251	0.0	0.0	0.9995	0.0	0.0	0.0	-0.016	0.005	-172.095	28.26	3833	53076	55012
 2024-12-17 5:2:39.271	0.0	0.0	0.9995	0.0	0.0	0.0	-0.016	0.005	-172.095	28.26	3824	53077	55017
 2024-12-17 5:2:39.291	0.0	0.0	0.999	0.0	0.0	0.0	-0.016	0.005	-172.095	28.24	3825	53085	55005
 2024-12-17 5:2:39.316	0.0	0.0	0.9995	0.0	0.0	0.0	-0.016	0.005	-172.095	28.23	3841	53094	54981
 2024-12-17 5:2:39.336	0.0	0.0005	0.9985	0.0	0.0	0.0	-0.016	0.005	-172.095	28.21	3823	53100	55001
 2024-12-17 5:2:39.356	0.0	0.0	0.999	0.0	0.0	0.0	-0.016	0.005	-172.095	28.23	3823	53106	55005
 2024-12-17 5:2:39.376	0.0	0.0	0.999	0.0	0.0	0.0	-0.016	0.005	-172.095	28.23	3825	53106	55006
 2024-12-17 5:2:39.401	-0.0005	0.0	0.999	0.0	0.0	0.0	-0.016	0.005	-172.095	28.24	3821	53108	55004
 2024-12-17 5:2:39.421	0.0	-0.0005	0.9995	0.0	0.0	0.0	-0.016	0.005	-172.095	28.23	3842	53105	54989
 2024-12-17 5:2:39.441	0.0	0.0	0.9995	0.0	0.0	0.0	-0.016	0.005	-172.095	28.23	3838	53095	55006
 2024-12-17 5:2:39.461	0.0	0.0	0.9995	0.0	0.0	0.0	-0.016	0.005	-172.095	28.18	3838	53090	55007
 2024-12-17 5:2:39.481	0.0	-0.0005	0.9995	0.0	0.0	0.0	-0.016	0.005	-172.095	28.21	3842	53099	55012
 2024-12-17 5:2:39.506	-0.0005	-0.0005	0.9995	0.0	0.0	0.0	-0.016	0.005	-172.095	28.26	3834	53102	55015
 2024-12-17 5:2:39.526	-0.001	0.0	0.999	0.0	0.0	0.0	-0.016	0.005	-172.095	28.26	3827	53094	55019
 2024-12-17 5:2:39.546	0.0	0.0	0.9995	0.0	0.0	0.0	-0.016	0.005	-172.095	28.28	3841	53096	54995
 2024-12-17 5:2:39.566	0.0	-0.0005	0.9995	0.0	0.0	0.0	-0.016	0.005	-172.095	28.23	3848	53104	55001
 2024-12-17 5:2:39.586	0.0	0.0	0.999	0.0	0.0	0.0	-0.016	0.005	-172.095	28.26	3852	53106	55005
 2024-12-17 5:2:39.611	-0.0005	0.0	0.9995	0.0	0.0	0.0	-0.016	0.005	-172.095	28.26	3850	53107	55017
 2024-12-17 5:2:39.631	0.0	0.0	0.999	0.0	0.0	0.0	-0.016	0.005	-172.095	28.26	3843	53098	55011
 2024-12-17 5:2:39.651	-0.0005	0.0	0.999	0.0	0.0	0.0	-0.016	0.005	-172.095	28.26	3840	53100	55003
 2024-12-17 5:2:39.671	0.0	0.0	0.9995	0.0	0.0	0.0	-0.011	0.005	-172.095	28.26	3837	53097	54991
 2024-12-17 5:2:39.691	0.0	-0.0005	1.0	0.0	0.0	0.0	-0.011	0.005	-172.095	28.26	3841	53104	54992
 2024-12-17 5:2:39.716	0.0	0.0	0.9995	0.0	0.0	0.0	-0.011	0.005	-172.095	28.23	3839	53102	54982
 2024-12-17 5:2:39.736	0.0	0.0	0.999	0.0	0.0	0.0	-0.011	0.005	-172.095	28.23	3840	53105	54996
 2024-12-17 5:2:39.756	-0.0005	0.0	0.9995	0.0	0.0	0.0	-0.011	0.005	-172.095	28.21	3834	53101	55002
 2024-12-17 5:2:39.776	-0.0005	-0.001	0.999	0.0	0.0	0.0	-0.011	0.005	-172.095	28.26	3827	53103	55004
 2024-12-17 5:2:39.796	0.0	0.0	0.9995	0.0	0.0	0.0	-0.011	0.005	-172.095	28.26	3824	53101	54996
 2024-12-17 5:2:39.821	0.0	0.0	0.9995	0.0	0.0	0.0	-0.011	0.005	-172.095	28.26	3824	53104	54977
 2024-12-17 5:2:39.841	-0.0005	-0.0005	0.999	0.0	0.0	0.0	-0.011	0.005	-172.095	28.24	3837	53107	54977
 2024-12-17 5:2:39.861	0.0	0.0	1.0005	0.0	0.0	0.0	-0.011	0.005	-172.095	28.28	3844	53105	54981
 2024-12-17 5:2:39.881	0.0	0.0	0.9985	0.0	0.0	0.0	-0.011	0.005	-172.095	28.26	3837	53104	54978
 2024-12-17 5:2:39.901	0.0	0.0005	0.999	0.0	0.0	0.0	-0.011	0.005	-172.095	28.26	3834	53101	54971
 2024-12-17 5:2:40.91	0.0	0.0	0.999	0.0	0.0	0.0	-0.011	0.005	-172.095	28.24	3832	53098	54995
 2024-12-17 5:2:40.111	0.0	-0.0005	0.9995	0.0	0.0	0.0	-0.011	0.005	-172.095	28.21	3833	53099	54989
 2024-12-17 5:2:40.131	0.0	0.0	0.9995	0.0	0.0	0.0	-0.011	0.005	-172.095	28.23	3834	53100	54968
 2024-12-17 5:2:40.156	-0.001	0.0	0.999	0.0	0.0	0.0	-0.011	0.005	-172.095	28.26	3843	53109	54989
 2024-12-17 5:2:40.176	-0.0005	0.0	0.999	0.0	0.0	0.0	-0.011	0.005	-172.095	28.23	3850	53107	54962
 2024-12-17 5:2:40.196	0.0	-0.0005	0.9995	0.0	0.0	0.0	-0.011	0.005	-172.095	28.26	3852	53101	54958
 2024-12-17 5:2:40.216	0.0	-0.0005	0.999	0.0	0.0	0.0	-0.011	0.005	-172.095	28.23	3850	53099	54955
 2024-12-17 5:2:40.241	0.0	0.0	0.999	0.0	0.0	0.0	-0.011	0.005	-172.095	28.24	3848	53093	54956
 2024-12-17 5:2:40.261	-0.001	0.0	0.9995	0.0	0.0	0.0	-0.011	0.005	-172.095	28.23	3840	53097	54961
 2024-12-17 5:2:40.281	-0.001	-0.0005	0.9995	0.0	0.0	0.0	-0.011	0.005	-172.095	28.24	3835	53097	54962
 2024-12-17 5:2:40.301	-0.0005	0.0	0.9995	0.0	0.0	0.0	-0.011	0.005	-172.095	28.23	3838	53110	54966
 2024-12-17 5:2:40.321	0.0005	-0.0005	0.999	0.0	0.0	0.0	-0.011	0.005	-172.095	28.24	3844	53111	54965
 2024-12-17 5:2:40.346	0.0	0.0	0.999	0.0	0.0	0.0	-0.011	0.005	-172.095	28.26	3848	53105	54974
 2024-12-17 5:2:40.366	0.0	0.0	1.0	0.0	0.0	0.0	-0.011	0.005	-172.095	28.24	3845	53099	54979
 2024-12-17 5:2:40.386	0.0	0.0	0.9995	0.0	0.0	0.0	-0.011	0.005	-172.095	28.23	3845	53086	54985
 2024-12-17 5:2:40.406	0.0	0.0	0.9995	0.0	0.0	0.0	-0.011	0.005	-172.095	28.23	3843	53092	54980
 2024-12-17 5:2:40.431	0.0	0.0	0.999	0.0	0.0	0.0	-0.011	0.005	-172.095	28.24	3842	53087	54980
 2024-12-17 5:2:40.451	0.0	0.0	0.9995	0.0	0.0	0.0	-0.011	0.005	-172.095	28.24	3841	53083	54967
 2024-12-17 5:2:40.471	-0.0005	0.0	0.9985	0.0	0.0	0.0	-0.011	0.005	-172.095	28.26	3836	53069	54971
 2024-12-17 5:2:40.491	0.0	-0.0005	0.999	0.0	0.0	0.0	-0.011	0.005	-172.095	28.23	3830	53071	54965
 2024-12-17 5:2:40.511	-0.001	0.0	0.9995	0.0	0.0	0.0	-0.011	0.005	-172.095	28.26	3822	53078	54973
 2024-12-17 5:2:40.536	-0.001	0.0	0.999	0.0	0.0	0.0	-0.011	0.005	-172.095	28.26	3818	53081	54979
 2024-12-17 5:2:40.556	0.0	0.0	0.999	0.0	0.0	0.0	-0.011	0.005	-172.095	28.26	3826	53092	54984
 2024-12-17 5:2:40.576	0.0	0.0	0.9995	0.0	0.0	0.0	-0.011	0.011	-172.095	28.26	3824	53103	54992
 2024-12-17 5:2:40.596	0.0	0.0	0.999	0.0	0.0	0.0	-0.011	0.011	-172.095	28.24	3829	53091	54988
 2024-12-17 5:2:40.616	-0.0005	-0.0005	0.999	0.0	0.0	0.0	-0.011	0.011	-172.095	28.26	3834	53094	54993
 2024-12-17 5:2:40.636	-0.001	0.0	0.9995	0.0	0.0	0.0	-0.011	0.011	-172.095	28.26	3835	53093	54996
 2024-12-17 5:2:40.661	-0.001	0.0	0.9995	0.0	0.0	0.0	-0.011	0.011	-172.095	28.26	3839	53090	54978
 2024-12-17 5:2:40.681	-0.0005	-0.0005	0.9995	0.0	0.0	0.0	-0.011	0.011	-172.095	28.29	3844	53090	54983
 2024-12-17 5:2:40.701	0.0	-0.0005	0.999	0.0	0.0	0.0	-0.011	0.011	-172.095	28.28	3838	53087	54979
 2024-12-17 5:2:40.721	0.0	-0.0005	0.999	0.0	0.0	0.0	-0.011	0.011	-172.095	28.24	3838	53086	54983
 2024-12-17 5:2:40.746	0.0	-0.0005	0.999	0.0	0.0	0.0	-0.011	0.011	-172.095	28.24	3832	53102	54991
 2024-12-17 5:2:40.766	0.0	0.0	0.9995	0.0	0.0	0.0	-0.011	0.011	-172.095	28.28	3817	53090	54986
 2024-12-17 5:2:40.786	0.0	0.0	0.9995	0.0	0.0	0.0	-0.011	0.011	-172.095	28.26	3832	53102	54994
 2024-12-17 5:2:40.806	0.0	0.0	0.999	0.0	0.0	0.0	-0.011	0.011	-172.095	28.26	3833	53097	54986
 2024-12-17 5:2:40.826	0.0	0.0	0.999	0.0	0.0	0.0	-0.011	0.011	-172.095	28.26	3838	53093	54975
 2024-12-17 5:2:41.16	0.0	0.0005	0.9995	0.0	0.0	0.0	-0.011	0.011	-172.095	28.28	3834	53099	55044
 2024-12-17 5:2:41.36	0.0	0.0	0.999	0.0	0.0	0.0	-0.011	0.011	-172.095	28.24	3836	53107	55032
 2024-12-17 5:2:41.56	-0.0005	0.0	0.999	0.0	0.0	0.0	-0.011	0.011	-172.095	28.23	3833	53095	55011
 2024-12-17 5:2:41.76	-0.0005	0.0	0.9995	0.0	0.0	0.0	-0.011	0.011	-172.095	28.24	3824	53088	55010
 2024-12-17 5:2:41.101	0.0	0.0	0.999	0.0	0.0	0.0	-0.011	0.011	-172.095	28.23	3834	53107	55016
 2024-12-17 5:2:41.121	0.0	0.0	0.9995	0.0	0.0	0.0	-0.011	0.011	-172.095	28.23	3825	53094	55018
 2024-12-17 5:2:41.141	0.0	-0.0005	1.0	0.0	0.0	0.0	-0.011	0.011	-172.095	28.26	3825	53095	55012
 2024-12-17 5:2:41.161	0.0	0.0	1.0	0.0	0.0	0.0	-0.011	0.011	-172.095	28.23	3832	53096	55005
 2024-12-17 5:2:41.186	-0.0005	0.0	1.0	0.0	0.0	0.0	-0.011	0.011	-172.095	28.26	3847	53092	55015
 2024-12-17 5:2:41.206	0.0	-0.0005	0.999	0.0	0.0	0.0	-0.011	0.011	-172.095	28.26	3838	53091	55003
 2024-12-17 5:2:41.226	0.0	-0.0005	0.999	0.0	0.0	0.0	-0.011	0.011	-172.095	28.23	3835	53092	54998
 2024-12-17 5:2:41.246	0.0	-0.0005	0.999	0.0	0.0	0.0	-0.011	0.011	-172.095	28.24	3842	53098	54995
 2024-12-17 5:2:41.271	0.0	0.0	0.999	0.0	0.0	0.0	-0.011	0.011	-172.095	28.28	3837	53095	54997
 2024-12-17 5:2:41.291	-0.0005	0.0	0.9995	0.0	0.0	0.0	-0.011	0.011	-172.095	28.28	3830	53087	55001
 2024-12-17 5:2:41.311	0.0	0.0	0.999	0.0	0.0	0.0	-0.011	0.011	-172.095	28.2	3824	53095	54999
